Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak
12/31/2017,71303,30742,GA,Chattanooga,Catoosa,Fort Oglethorpe,9095,112900,0.0,0.0044483990000000004,0.030109489,0.037541961,,2017-12,2017-Q4,112900,0.0
12/31/2017,67359,22712,VA,Washington,Fauquier,Bealeton,9096,283300,0.002476999,0.013958482,0.039633028,0.055841642000000004,0.0015306329999999998,2006-04,2006-Q2,353700,-0.199038733
12/31/2017,58483,1772,MA,Worcester,Worcester,Southborough,9097,628600,0.0,0.0068877140000000005,0.031845042999999996,0.049669679,0.012713178,2017-12,2017-Q4,628600,0.0
12/31/2017,60375,6525,CT,New Haven,New Haven,Woodbridge,9098,404700,-0.007114818,-0.00784506,0.06584145400000001,0.007324015,-0.018502629,2007-11,2007-Q4,488600,-0.17171510399999998
12/31/2017,69317,27357,NC,,Rockingham,Stokesdale,9099,165200,0.010397554,0.024813896000000002,0.115462525,0.050224883,0.013547916,2017-12,2017-Q4,165200,0.0
12/31/2017,100265,99567,AK,Anchorage,Anchorage,Anchorage,9100,353900,0.011142856999999999,0.033586449,0.05641791,0.029647611,-0.000535295,2007-06,2007-Q2,364900,-0.030145245
12/31/2017,59077,3253,NH,Laconia,Belknap,Town of Meredith,9101,324500,0.0055779359999999995,0.02140384,0.09813874800000001,0.0430806,-0.000644856,2005-09,2005-Q3,336100,-0.034513537999999996
12/31/2017,63529,14445,NY,Rochester,Monroe,East Rochester,9102,115600,-0.0034482759999999997,-0.0060189169999999995,-0.034252297,0.048558341,0.02707334,2017-05,2017-Q2,125600,-0.079617834
12/31/2017,71267,30666,GA,Atlanta,Barrow,Statham,9103,154000,-0.003236246,0.0006497730000000001,0.08450704199999999,0.08609873400000001,0.009504498,2017-10,2017-Q4,154700,-0.004524887
12/31/2017,87868,68118,NE,Omaha,Douglas,Omaha,9104,269600,0.0055949269999999995,0.02005297,0.029007633999999997,0.032192392,0.015352609,2017-12,2017-Q4,269600,0.0
12/31/2017,82060,55041,MN,Rochester,Wabasha,Lake City,9105,191400,0.003144654,0.005780347,0.039087948,0.03610002,-0.008615902,2006-02,2006-Q1,216800,-0.11715867199999999
12/31/2017,97939,95033,CA,San Jose,Santa Clara,Lexington Hills,9106,1073700,0.011779118,0.045065213,0.028645333999999998,0.073795236,0.016133882,2017-12,2017-Q4,1073700,0.0
12/31/2017,90019,73439,OK,,Marshall,Kingston,9107,107700,-0.005540166,-0.037533512000000005,-0.043516874000000004,0.033139393999999996,0.033188274,2017-02,2017-Q1,114000,-0.055263158
12/31/2017,98504,95953,CA,Yuba City,Sutter,Live Oak,9108,236300,0.006388416,0.034588441,0.148202138,0.14210499099999999,0.013424311999999999,2006-08,2006-Q3,251200,-0.059315287
12/31/2017,87002,65781,MO,Springfield,Greene,Willard,9109,132300,0.006849315,0.023993808,0.018475751000000002,0.024010466,0.005450923000000001,2007-05,2007-Q2,136500,-0.030769231
12/31/2017,60478,6855,CT,Stamford,Fairfield,Norwalk,9110,398900,0.004027183,0.012436548,0.029153767,0.030536436,-0.015953901,2007-02,2007-Q1,479700,-0.168438607
12/31/2017,98875,96738,HI,Hilo,Hawaii,Waikoloa,9111,462200,0.005001087,0.018510356999999998,0.054528862000000004,0.08225640299999999,-0.005640956999999999,2006-03,2006-Q1,549200,-0.15841223599999998
12/31/2017,70185,28741,NC,,Macon,Highlands,9112,367200,-0.024701195,-0.02985469,-0.02496017,0.025222036,,2017-06,2017-Q2,400400,-0.082917083
12/31/2017,81267,53181,WI,Chicago,Kenosha,Twin Lakes,9113,216800,-0.000461042,0.019755408999999998,0.11752577300000001,0.060794232000000004,0.000694528,2007-07,2007-Q3,219200,-0.010948905
12/31/2017,69196,27051,NC,Winston-Salem,Forsyth,Walkertown,9114,126300,0.0015860429999999999,0.009592326,0.07764505099999999,0.034496985,0.005971412,2017-12,2017-Q4,126300,0.0
12/31/2017,59315,4032,ME,Portland,Cumberland,Town of Freeport,9115,349800,0.016564952,0.048561151,0.141644909,0.05098154,0.01653178,2017-12,2017-Q4,349800,0.0
12/31/2017,63520,14428,NY,Rochester,Monroe,Riga,9116,165500,0.0,0.011613692,-0.027614571,0.038218534,0.023496628,2017-05,2017-Q2,175500,-0.056980057
12/31/2017,86103,63552,MO,,Macon,Macon,9117,120500,0.00921273,0.027280477,0.046915725,0.011685013000000001,,2017-12,2017-Q4,120500,0.0
12/31/2017,93990,82834,WY,,Johnson,Buffalo,9118,214800,0.020912548,0.044747082,-0.002322341,0.011763405,-0.020561249,2007-03,2007-Q1,271800,-0.209713024
12/31/2017,79081,48226,MI,Detroit,Wayne,Detroit,9119,63600,-0.017001546,-0.036363636,0.046052632,0.085497763,-0.007104274,2004-10,2004-Q4,81100,-0.21578298399999998
12/31/2017,77101,44270,OH,Wooster,Wayne,Rittman,9120,112800,-0.007042254,0.008042895,0.08045977,0.042971835,0.011814308999999999,2017-11,2017-Q4,113600,-0.007042254
12/31/2017,62317,11971,NY,New York,Suffolk,Southold,9121,585000,0.005673027,0.019696706,0.052726290999999995,0.043772803,-0.006018133,2006-07,2006-Q3,651900,-0.102623102
12/31/2017,87473,67124,KS,,Pratt,Pratt,9122,80700,-0.011029411999999999,-0.019441069,0.090540541,0.023076732000000003,,2017-10,2017-Q4,82300,-0.019441069
12/31/2017,86325,64078,MO,Kansas City,Cass,Peculiar,9123,197100,0.002543235,0.020714656,0.10358342699999999,0.049908926,0.017136963999999998,2017-12,2017-Q4,197100,0.0
12/31/2017,96956,92624,CA,Los Angeles-Long Beach-Anaheim,Orange,San Clemente,9124,933100,0.0076673869999999995,0.035397248,0.151406713,0.103056075,0.022658379,2017-12,2017-Q4,933100,0.0
12/31/2017,71247,30633,GA,Athens,Madison,Danielsville,9125,102200,-0.001953125,0.011881188,0.062370062000000004,0.08617759400000001,0.005028698,2017-05,2017-Q2,103200,-0.009689922
12/31/2017,98385,95694,CA,Sacramento,Yolo,Winters,9126,383100,0.016449987,0.034287257,0.034566568,0.124464478,-0.005273175,2006-04,2006-Q2,494400,-0.225121359
12/31/2017,78371,46962,IN,Wabash,Wabash,North Manchester,9127,100800,0.019211325,0.034907598,0.044559585,0.03639806,0.013557665,2005-06,2005-Q2,104400,-0.034482759
12/31/2017,72934,33953,FL,Punta Gorda,Charlotte,Port Charlotte,9128,257200,0.004295197,0.019421324,0.03127506,0.083043835,0.018415216,2005-12,2005-Q4,320700,-0.198004365
12/31/2017,61970,10992,NY,New York,Orange,Washingtonville,9129,265500,0.003022289,0.0068259390000000005,0.10902255599999999,0.02716559,-0.01938248,2007-01,2007-Q1,346000,-0.23265896
12/31/2017,59257,3865,NH,Boston,Rockingham,Plaistow,9130,277500,0.002891218,0.011297376000000001,0.048752834,0.060475158,0.011752275,2005-07,2005-Q3,278700,-0.004305705
12/31/2017,71713,31901,GA,Columbus,Muscogee,Columbus,9131,78600,-0.001270648,0.052208835,0.189107413,0.026098137999999996,-0.0069765669999999995,2009-09,2009-Q3,94700,-0.17001056
12/31/2017,58601,2056,MA,Boston,Norfolk,Norfolk,9132,533700,0.00206534,0.015024724,0.072332731,0.05164885599999999,0.015969995,2017-12,2017-Q4,533700,0.0
12/31/2017,87248,66618,KS,Topeka,Shawnee,Topeka,9133,156100,0.01232166,0.024278215,0.013636364,0.008542634,,2014-07,2014-Q3,161500,-0.033436533
12/31/2017,81596,54162,WI,Green Bay,Brown,Pulaski,9134,188100,-0.00317965,0.004807692,0.117647059,0.044918383,0.014549963,2017-11,2017-Q4,188700,-0.00317965
12/31/2017,70952,30187,GA,Atlanta,Douglas,Winston,9135,172400,-0.010332951,-0.0057670130000000005,0.072139303,0.069337598,0.00110882,2006-08,2006-Q3,176800,-0.024886877999999998
12/31/2017,64437,16059,PA,Pittsburgh,Butler,Middlesex Township,9136,237000,-0.006289308,-0.028290283,-0.018227009,0.014169455,0.026869953999999998,2017-08,2017-Q3,244900,-0.032258065
12/31/2017,60814,7825,NJ,Allentown,Warren,Blairstown,9137,279800,-0.0049786629999999995,-0.0014275520000000001,0.00647482,0.013852806,-0.022555205,2006-05,2006-Q2,373700,-0.251271073
12/31/2017,88619,70466,LA,Hammond,Tangipahoa,Tickfaw,9138,145700,0.002063274,0.0,0.105462822,0.044316904000000004,0.016175633999999998,2017-08,2017-Q3,147200,-0.010190217
12/31/2017,73931,36551,AL,Daphne,Baldwin,Loxley,9139,154200,0.010484928000000001,0.01514154,0.005215124,0.032204378,-0.0023683370000000003,2007-01,2007-Q1,167100,-0.07719928200000001
12/31/2017,72257,32833,FL,Orlando,Orange,Wedgefield,9140,275200,-0.002175489,-0.004341534,0.021908652,0.082785182,-0.003492993,2006-06,2006-Q2,323400,-0.149041435
12/31/2017,64593,16417,PA,Erie,Erie,Girard Township,9141,125200,0.0048154090000000005,0.0040096229999999995,0.023712182999999998,0.008688406,0.012110977,2017-12,2017-Q4,125200,0.0
12/31/2017,82409,55731,MN,Duluth,Saint Louis,Ely,9142,143100,-0.00209205,-0.035714286,-0.019863014,-0.0030467259999999996,,2010-11,2010-Q4,155100,-0.077369439
12/31/2017,96841,92371,CA,Riverside,San Bernardino,Phelan,9143,273500,0.005145167,0.009970458,0.05639243,0.128551407,-0.018930408,2006-07,2006-Q3,379300,-0.27893488
12/31/2017,65348,18073,PA,Philadelphia,Montgomery,Upper Hanover Township,9144,255100,0.00039215699999999997,0.013508145,0.051091883,0.023705867999999998,-0.004324952,2007-06,2007-Q2,269300,-0.052729298
12/31/2017,59320,4039,ME,Portland,Cumberland,Gray,9145,222900,0.006775068,0.026715799,0.148377125,0.047312886,0.004553443,2017-12,2017-Q4,222900,0.0
12/31/2017,63812,14892,NY,Binghamton,Tioga,Waverly,9146,95200,0.009544008,0.026968716,-0.016528926,0.020297352,0.027472088,2017-04,2017-Q2,100600,-0.053677932000000005
12/31/2017,82837,56387,MN,St. Cloud,Stearns,Waite Park,9147,151100,-0.001981506,0.0,-0.025789812999999998,0.039988588,0.001737198,2017-03,2017-Q1,158600,-0.047288777000000004
12/31/2017,81991,54942,WI,Appleton,Outagamie,Greenville,9148,244900,0.006576243000000001,0.025974026,0.110657596,0.051633394000000006,0.028002824,2017-12,2017-Q4,244900,0.0
12/31/2017,60083,6013,CT,Hartford,Hartford,Burlington,9149,308500,-0.007719524,-0.015634971,0.023556735,0.007762641,-0.006140728000000001,2007-07,2007-Q3,332700,-0.072738203
12/31/2017,81844,54720,WI,Eau Claire,Eau Claire,Altoona,9150,164600,-0.001819284,-0.017899761,0.044416244,0.043555708,0.018374631000000002,2017-09,2017-Q3,167600,-0.017899761
12/31/2017,69997,28518,NC,,Duplin,Beulaville,9151,112500,0.009874326999999999,0.032110092,0.063327032,0.015641314,0.004556587,2009-11,2009-Q4,116400,-0.033505155
12/31/2017,90724,75147,TX,Dallas-Fort Worth,Kaufman,Mabank,9152,144400,0.00979021,0.019774011,0.047135606,0.08104971799999999,0.044756610999999995,2017-12,2017-Q4,144400,0.0
12/31/2017,59193,3773,NH,Claremont,Sullivan,Town of Newport,9153,132700,-0.005992509,-0.018491123999999998,-0.045323740999999994,-0.0034308679999999997,-0.027234607999999997,2008-02,2008-Q1,176400,-0.247732426
12/31/2017,63090,13367,NY,,Lewis,Town of Lowville,9154,115500,0.011383538,0.02393617,0.038669065,0.01464832,0.018983155,2016-06,2016-Q2,115900,-0.003451251
12/31/2017,71012,30290,GA,Atlanta,Fayette,Tyrone,9155,276000,-0.01110713,-0.019886364,0.037593985,0.051612822,0.001755971,2017-10,2017-Q4,281900,-0.020929408
12/31/2017,58942,2857,RI,Providence,Providence,Scituate,9156,303000,0.006979063000000001,0.031313819,0.080599144,0.054034019,-0.001570507,2006-06,2006-Q2,343100,-0.116875546
12/31/2017,79997,49866,MI,Marquette,Marquette,Negaunee,9157,124300,0.0081103,0.025577557999999997,0.023887974,0.021423546,0.009308944,2017-12,2017-Q4,124300,0.0
12/31/2017,65222,17857,PA,Sunbury,Northumberland,Point Township,9158,125100,-0.000798722,0.008870968,0.053030303,0.034864144,0.006544476,2009-03,2009-Q1,126500,-0.011067193999999999
12/31/2017,80537,50707,IA,Waterloo,Black Hawk,Evansdale,9159,93300,0.0053879309999999994,0.019672131000000002,0.054237288,0.007900917,0.008415322,2005-07,2005-Q3,95800,-0.026096032999999998
12/31/2017,69445,27605,NC,Raleigh,Wake,Raleigh,9160,232600,-0.018151119,-0.003427592,0.043517272,0.049825155999999995,0.013954503,2017-11,2017-Q4,236900,-0.018151119
12/31/2017,99669,98260,WA,Oak Harbor,Island,Langley,9161,453800,0.014531634,0.034655723,0.08331344,0.06878263400000001,0.007986424,2017-12,2017-Q4,453800,0.0
12/31/2017,87247,66617,KS,Topeka,Shawnee,Topeka,9162,142200,0.013542408999999998,0.018624642,0.010660981000000002,0.011497273999999998,,2014-07,2014-Q3,152200,-0.065703022
12/31/2017,65559,18644,PA,Scranton,Luzerne,West Wyoming,9163,122500,-0.007293355,-0.017642342,0.019983347,0.018084002,0.007660008,2017-07,2017-Q3,125600,-0.024681529
12/31/2017,71324,30814,GA,Augusta,Columbia,Harlem,9164,120300,-0.001659751,-0.005785124,0.028205128,0.019363533,0.004515815,2010-02,2010-Q1,125000,-0.0376
12/31/2017,70744,29851,SC,Augusta,Aiken,Burnettown,9165,77200,0.001297017,0.00390117,0.0997151,0.027828006000000002,,2017-10,2017-Q4,77300,-0.001293661
12/31/2017,81486,53925,WI,Madison,Columbia,Columbus,9166,186000,0.0070384409999999994,0.059225513,0.09283196199999999,0.054282378,0.0067493,2017-12,2017-Q4,186000,0.0
12/31/2017,63534,14454,NY,Rochester,Livingston,Town of Geneseo,9167,171400,0.008828723,0.022673031,0.054769230999999995,0.026484973999999998,0.017359509,2017-12,2017-Q4,171400,0.0
12/31/2017,68211,24557,VA,Danville,Pittsylvania,Gretna,9168,95100,-0.01552795,-0.01552795,0.011702128000000001,0.002329547,-0.01958554,2008-06,2008-Q2,122600,-0.224306688
12/31/2017,64974,17236,PA,Chambersburg,Franklin,Montgomery Township,9169,162700,0.004941322,-0.001227747,-0.0048929659999999995,0.004106659,0.0237989,2009-06,2009-Q2,202100,-0.194952994
12/31/2017,62219,11740,NY,New York,Suffolk,Huntington,9170,467700,0.012995452,0.031539479,0.08868715099999999,0.043120338,-0.012538863,2006-08,2006-Q3,553600,-0.155166185
12/31/2017,82035,55009,MN,Red Wing,Goodhue,Cannon Falls,9171,205300,0.011330048999999998,0.012826838,0.010334646,0.060570404,0.002318629,2006-09,2006-Q3,222600,-0.07771788
12/31/2017,64153,15537,PA,,Bedford,West Providence Township,9172,127000,-0.003139717,0.002367798,0.033360456000000004,0.021653472000000003,0.007462736,2017-05,2017-Q2,128200,-0.009360374
12/31/2017,73650,35956,AL,Gadsden,Etowah,Sardis City,9173,99300,-0.001006036,-0.00501002,-0.03592233,0.024922309,-0.006320436,2009-01,2009-Q1,113300,-0.123565755
12/31/2017,68553,25306,WV,Charleston,Kanawha,Coal Fork,9174,71400,0.024390244,0.057777777999999995,0.012765957,0.011897748,0.026439962999999997,2017-12,2017-Q4,71400,0.0
12/31/2017,67979,24091,VA,Blacksburg,Floyd,Floyd,9175,136500,-0.007994186,-0.008714597,-0.057971014,0.025248449,0.010550628999999999,2016-01,2016-Q1,150500,-0.093023256
12/31/2017,93914,82401,WY,,Washakie,Worland,9176,148600,0.0040540540000000005,0.006775068,0.015027322,0.0031246359999999996,-0.025145794,2007-04,2007-Q2,198600,-0.25176233600000003
12/31/2017,63546,14472,NY,Rochester,Monroe,Honeoye Falls,9177,248100,-0.004414125,0.006899351,-0.051605505,0.038395955,0.020920881000000002,2016-09,2016-Q3,267800,-0.07356236
12/31/2017,75361,39573,MS,,Stone,Perkinston,9178,139600,0.005039597,0.010861694,0.0043165470000000004,0.0056830119999999994,-0.001843631,2016-07,2016-Q3,148500,-0.05993266
12/31/2017,73914,36530,AL,Daphne,Baldwin,Elberta,9179,188500,0.002126528,-0.014121338999999998,-0.030848329,0.026863829,-0.011306351999999999,2007-01,2007-Q1,230700,-0.18292154300000002
12/31/2017,99726,98337,WA,Bremerton,Kitsap,Bremerton,9180,217800,0.004149378,0.016332245,0.07343519,0.10787171,0.009321993,2017-12,2017-Q4,217800,0.0
12/31/2017,84500,60449,IL,Chicago,Will,Monee,9181,202900,0.00098668,0.0069478909999999994,0.078108395,0.038966648,-0.006374901999999999,2007-01,2007-Q1,223200,-0.090949821
12/31/2017,72852,33841,FL,Lakeland,Polk,Fort Meade,9182,104800,0.002870813,0.028459274,0.201834862,0.10504721300000001,-0.010867031999999999,2007-02,2007-Q1,120100,-0.127393838
12/31/2017,82554,56011,MN,Minneapolis-St Paul,Scott,Belle Plaine,9183,220800,0.005464481,0.025069637999999998,0.061028352,0.069087963,0.007305051999999999,2007-02,2007-Q1,224200,-0.015165031
12/31/2017,82736,56265,MN,,Chippewa,Montevideo,9184,78600,-0.005063291,-0.008827238000000001,0.052208835,0.011315693,-0.0034942379999999998,2006-12,2006-Q4,89500,-0.12178770900000001
12/31/2017,70503,29472,SC,Charleston,Dorchester,Ridgeville,9185,178900,0.013023783,0.037101449,0.06869773,0.07160647,0.026297156000000002,2017-12,2017-Q4,178900,0.0
12/31/2017,84537,60501,IL,Chicago,Cook,Summit,9186,167500,-0.004161712,0.005402161,0.005402161,0.068084353,-0.025289251000000002,2007-03,2007-Q1,236800,-0.292652027
12/31/2017,94793,85087,AZ,Phoenix,Maricopa,New River,9187,369800,-0.002158662,0.012318642,0.048780488,0.06548198400000001,-0.003994126,2005-12,2005-Q4,416600,-0.11233797400000001
12/31/2017,66154,20036,DC,Washington,District of Columbia,Washington,9188,364000,0.000549753,0.001375516,-0.01992461,0.025269721000000002,0.01388924,2017-03,2017-Q1,382500,-0.048366013
12/31/2017,99417,97760,OR,,Jefferson,Terrebonne,9189,322900,0.00843223,0.032289003,0.125871688,0.122736635,0.003568589,2017-12,2017-Q4,322900,0.0
12/31/2017,65804,19137,PA,Philadelphia,Philadelphia,Philadelphia,9190,144600,0.002773925,0.041036717,0.116602317,0.04542275,0.010856156,2017-12,2017-Q4,144600,0.0
12/31/2017,61874,10579,NY,New York,Putnam,Putnam Valley,9191,368600,0.012915636000000001,0.017388904,0.052842045,0.041768162000000005,-0.011976932,2006-12,2006-Q4,440400,-0.163033606
12/31/2017,80729,51534,IA,Omaha,Mills,Glenwood,9192,172900,-0.001155402,-0.001155402,-0.025366404,0.015121733,,2017-02,2017-Q1,184300,-0.06185567
12/31/2017,60744,7656,NJ,New York,Bergen,Park Ridge,9193,537900,0.003357583,0.017016449,0.029079777999999997,0.036421512,-0.002367104,2006-07,2006-Q3,591400,-0.09046330699999999
12/31/2017,67041,21783,MD,Hagerstown,Washington,Smithsburg,9194,206500,-0.0009675860000000001,0.0024271839999999998,0.049288618,0.040648205,-0.018106573,2006-05,2006-Q2,281700,-0.266950657
12/31/2017,69187,27041,NC,Mount Airy,Surry,Pilot Mountain,9195,126000,-0.003952569,-0.008654603,-0.030769231,0.010818643999999999,-0.019867066,1997-07,1997-Q3,159100,-0.208045255
12/31/2017,80292,50321,IA,Des Moines,Polk,Des Moines,9196,239400,0.005459891,0.027467811,0.055555556,0.057287726,0.022843237000000002,2017-12,2017-Q4,239400,0.0
12/31/2017,60956,8066,NJ,Philadelphia,Gloucester,Paulsboro,9197,118600,-0.02306425,-0.037337662,-0.021452145,0.012968593,-0.01819106,2007-08,2007-Q3,146700,-0.19154737600000002
12/31/2017,69418,27569,NC,Raleigh,Johnston,Princeton,9198,146400,-0.007457627,-0.015467383999999999,0.036827195,0.044962347,0.01423724,2017-10,2017-Q4,148800,-0.016129031999999998
12/31/2017,100051,99005,WA,Spokane,Spokane,Colbert,9199,341100,0.005601415,0.019121601000000002,0.10245636699999999,0.064625965,0.014179918,2017-12,2017-Q4,341100,0.0
12/31/2017,60851,7874,NJ,New York,Sussex,Stanhope,9200,229000,0.003945638,0.015971606,0.015971606,0.01903137,-0.024742538999999997,2007-06,2007-Q2,317900,-0.279647688
12/31/2017,60811,7821,NJ,New York,Sussex,Byram Township,9201,266000,0.006051437,0.023864511,0.04109589,0.011354177,-0.026372835,2007-06,2007-Q2,378500,-0.297225892
12/31/2017,63891,15085,PA,Pittsburgh,Westmoreland,Penn Township,9202,138500,0.0028964520000000003,0.008739985,0.006540698,0.028235385,0.017273876,2017-03,2017-Q1,140000,-0.010714286000000002
12/31/2017,78921,48039,MI,Detroit,Saint Clair,Marine City,9203,123200,0.006535948000000001,0.015663643999999997,0.032690696,0.103769968,0.0021352529999999997,2005-05,2005-Q2,143000,-0.138461538
12/31/2017,59070,3244,NH,Manchester,Hillsborough,Town of Hillsborough,9204,184200,0.004909984,0.020498615,0.055587393,0.044592524,-0.008492806,2006-02,2006-Q1,204600,-0.099706745
12/31/2017,88001,68434,NE,Lincoln,Seward,Seward,9205,174200,-0.0034324940000000003,-0.0011467889999999998,0.066095471,0.030640649,0.024163759,2017-10,2017-Q4,175000,-0.004571429
12/31/2017,79696,49329,MI,Grand Rapids,Montcalm,Howard City,9206,116500,0.005176877,-0.021008403,0.018356643,0.075661144,0.012097985,2005-03,2005-Q1,119900,-0.028356964
12/31/2017,74305,37331,TN,Athens,McMinn,Etowah,9207,88600,0.003397508,0.004535147,0.006818182,0.036669689,0.011534415,2017-06,2017-Q2,89200,-0.006726457
12/31/2017,78617,47454,IN,,Orange,Paoli,9208,78300,0.001278772,0.023529412000000003,0.046791444,0.032588266,0.015404886000000001,2005-11,2005-Q4,90300,-0.132890365
12/31/2017,81144,53014,WI,Appleton,Calumet,Town of Chilton,9209,133500,0.002252252,0.0060286359999999995,0.020642202,0.023090144,0.012503996000000002,2017-12,2017-Q4,133500,0.0
12/31/2017,74838,38474,TN,Nashville,Maury,Mount Pleasant,9210,125400,0.007228916,0.025347506000000002,0.20576923100000002,0.10331731699999999,0.045192415,2017-12,2017-Q4,125400,0.0
12/31/2017,67968,24078,VA,Martinsville,Henry,Collinsville,9211,76200,-0.012953368,-0.009102731,-0.034220532000000005,,,2013-09,2013-Q3,85400,-0.107728337
12/31/2017,82203,55352,MN,Minneapolis-St Paul,Scott,Jordan,9212,287300,-0.001043115,0.001743375,0.043968022999999995,0.066115517,0.007128653,2007-03,2007-Q1,288300,-0.003468609
12/31/2017,60718,7605,NJ,New York,Bergen,Leonia,9213,519700,-0.003451582,0.002507716,0.029924693,0.042726529000000006,-0.0033620390000000003,2006-05,2006-Q2,577800,-0.100553825
12/31/2017,96558,91935,CA,San Diego,San Diego,Jamul,9214,667100,0.005728931,0.022688947,0.076141313,0.079960541,-0.001516284,2006-05,2006-Q2,763200,-0.12591719099999998
12/31/2017,73288,35051,AL,Birmingham,Shelby,Columbiana,9215,159200,0.005685407,0.023794212000000002,0.064882943,0.040558522,0.015651515,2017-12,2017-Q4,159200,0.0
12/31/2017,81203,53086,WI,Milwaukee,Washington,Slinger,9216,254100,0.000787712,0.009535161,0.047403133,0.04296483,0.00874993,2003-07,2003-Q3,271100,-0.06270748799999999
12/31/2017,84405,60155,IL,Chicago,Cook,Broadview,9217,158700,0.0006305169999999999,0.0031605559999999997,0.038612565,0.087781934,-0.028495991000000002,2008-01,2008-Q1,212600,-0.253527752
12/31/2017,63020,13214,NY,Syracuse,Onondaga,De Witt,9218,150500,0.001997337,0.006016043,0.018957346,0.017051311,0.006970944000000001,2017-12,2017-Q4,150500,0.0
12/31/2017,82188,55336,MN,Hutchinson,McLeod,Glencoe,9219,147600,-0.00135318,0.015130673999999998,0.035789474,0.059223841,-0.013389642,2008-02,2008-Q1,178500,-0.173109244
12/31/2017,89896,73065,OK,Oklahoma City,McClain,Newcastle,9220,181000,-0.001103753,0.005555556,0.05355064,0.042207401,,2017-11,2017-Q4,181200,-0.001103753
12/31/2017,88672,70555,LA,Lafayette,Vermilion,Maurice,9221,161500,-0.007985258,0.004353234,0.033269354,0.021788252,0.037093631,2017-11,2017-Q4,162800,-0.007985258
12/31/2017,78072,46280,IN,Indianapolis,Marion,Indianapolis,9222,176900,0.01201373,0.059281437,0.111180905,,,2017-12,2017-Q4,176900,0.0
12/31/2017,95907,89429,NV,Fernley,Lyon,Silver Springs,9223,210900,0.008126195,0.05502751400000001,0.213463751,0.18993945,0.002304912,2006-02,2006-Q1,236500,-0.108245243
12/31/2017,75015,38824,MS,,Prentiss,Baldwyn,9224,84600,-0.024221452999999997,-0.011682243,0.018050542,0.018211913,,2016-03,2016-Q1,87000,-0.027586207
12/31/2017,87505,67210,KS,Wichita,Sedgwick,Wichita,9225,142400,-0.001402525,0.004231312,0.055596738,0.043668149,0.01811375,2017-11,2017-Q4,142600,-0.001402525
12/31/2017,64439,16063,PA,Pittsburgh,Butler,Zelienople,9226,203000,0.012468828000000001,0.01347978,-0.016949153,0.049414522999999995,0.02125222,2016-12,2016-Q4,206500,-0.016949153
12/31/2017,77150,44405,OH,Youngstown,Mahoning,Campbell,9227,45400,-0.004385965,0.011135856999999999,0.213903743,0.017147555,-0.014799726000000001,2005-10,2005-Q4,59400,-0.23569023600000003
12/31/2017,59743,4963,ME,Augusta,Kennebec,Town of Oakland,9228,147100,0.003410641,0.015182885,0.106015038,0.00027214599999999997,-0.0018171910000000001,2006-01,2006-Q1,165000,-0.10848484800000001
12/31/2017,69978,28468,NC,Myrtle Beach,Brunswick,Sunset Beach,9229,206900,0.01223092,0.041268244,0.061570035999999995,0.025077875,-0.041253807999999996,2007-08,2007-Q3,338500,-0.388774003
12/31/2017,85590,62626,IL,St. Louis,Macoupin,Carlinville,9230,79400,0.008894536,0.017948718,-0.005012531,0.012821346,0.001652195,2011-02,2011-Q1,84100,-0.05588585
12/31/2017,60813,7823,NJ,Allentown,Warren,Belvidere,9231,209400,0.00143472,-0.0009541980000000001,0.024963289,0.016972452,-0.027378503999999998,2006-09,2006-Q3,293500,-0.286541738
12/31/2017,73388,35218,AL,Birmingham,Jefferson,Birmingham,9232,56700,0.001766784,-0.010471204,0.007104796,0.020218369,,2010-11,2010-Q4,61100,-0.072013093
12/31/2017,76949,44028,OH,Cleveland,Lorain,Grafton,9233,197900,0.002025316,0.01748072,0.06972973,0.042913492000000004,0.012779357,2017-12,2017-Q4,197900,0.0
12/31/2017,81896,54801,WI,,Burnett,Spooner,9234,127100,-0.013964313,-0.037121212,-0.060606060999999996,-0.006481028000000001,-0.035900166000000004,2007-04,2007-Q2,190400,-0.332457983
12/31/2017,79157,48357,MI,Detroit,Oakland,Highland,9235,258300,-0.002317497,0.00977326,0.055578259000000005,0.081473877,0.018375723,2017-11,2017-Q4,258900,-0.002317497
12/31/2017,81268,53182,WI,Racine,Racine,Union Grove,9236,216400,0.003710575,0.020754717,0.10183299400000001,0.049696899,-0.008632846999999999,2007-10,2007-Q4,238200,-0.09151973099999999
12/31/2017,72551,33332,FL,Miami-Fort Lauderdale,Broward,Weston,9237,593200,0.001181435,0.01280519,0.061750492000000004,0.0653769,0.0007787810000000001,2006-06,2006-Q2,667900,-0.11184309
12/31/2017,59100,3281,NH,Manchester,Hillsborough,Weare,9238,255400,0.004720692,0.022417934,0.0632806,0.04576242,0.007632725,2006-05,2006-Q2,256200,-0.00312256
12/31/2017,87227,66547,KS,Manhattan,Pottawatomie,Wamego,9239,169100,-0.007046389,-0.014568765,0.038697788999999996,0.03037769,0.019064229,2017-09,2017-Q3,171600,-0.014568765
12/31/2017,58348,1364,MA,Greenfield Town,Franklin,Town of Orange,9240,151100,-0.005266623000000001,-0.0013218770000000002,0.039917412,0.030855884,-0.007613037,2006-03,2006-Q1,176000,-0.14147727300000001
